ROI,Subject,Effect, LocalizerSize,EffectSize
15,831_FED_20200213b_3T2_PL2017,N, 10,1.605243
16,770_FED_20191120c_3T2_PL2017,S, 4,1.135685
16,770_FED_20191120c_3T2_PL2017,N, 4,-0.008028
16,788_FED_20191120b_3T2_PL2017,S, 5,0.685197
16,788_FED_20191120b_3T2_PL2017,N, 5,1.039726
16,803_FED_20191120d_3T2_PL2017,S, 1,-0.287062
16,803_FED_20191120d_3T2_PL2017,N, 1,-0.227520
16,805_FED_20191204a_3T2_PL2017,S, 1,1.824048
16,805_FED_20191204a_3T2_PL2017,N, 1,1.541348
16,806_FED_20191204b_3T2_PL2017,S, 2,-0.128466
16,806_FED_20191204b_3T2_PL2017,N, 2,-1.158237
16,807_FED_20191204c_3T2_PL2017,S, 4,1.099526
16,807_FED_20191204c_3T2_PL2017,N, 4,0.819932
16,797_FED_20200205a_3T2_PL2017,S, 7,0.015007
16,797_FED_20200205a_3T2_PL2017,N, 7,-0.455360
16,261_FED_20200205b_3T2_PL2017,S, 4,1.385030
16,261_FED_20200205b_3T2_PL2017,N, 4,0.659610
16,824_FED_20200130a_3T2_PL2017,S, 7,0.447119
16,824_FED_20200130a_3T2_PL2017,N, 7,0.414023
16,825_FED_20200130b_3T2_PL2017,S, 4,1.993829
16,825_FED_20200130b_3T2_PL2017,N, 4,1.816796
16,826_FED_20200130c_3T2_PL2017,S, 7,2.874284
16,826_FED_20200130c_3T2_PL2017,N, 7,1.920075
16,827_FED_20200130d_3T2_PL2017,S, 4,2.044026
