ROI,Subject,Effect,LocalizerSize,EffectSize,Expt,Network,Localizer_contrast,CriticalTask,ROI_name,Speak_and_type,Hemisphere
9,751_FED_20190404c_3T2_PL2017,N,46,1.578921,E1,lang,S>N,langloc,MFG,0,RH
9,752_FED_20190404d_3T2_PL2017,S,46,1.617069,E1,lang,S>N,langloc,MFG,0,RH
9,752_FED_20190404d_3T2_PL2017,N,46,1.300283,E1,lang,S>N,langloc,MFG,0,RH
9,753_FED_20190405a_3T2_PL2017,S,46,0.314279,E1,lang,S>N,langloc,MFG,0,RH
9,753_FED_20190405a_3T2_PL2017,N,46,0.386556,E1,lang,S>N,langloc,MFG,0,RH
9,754_FED_20190405b_3T2_PL2017,S,46,2.311302,E1,lang,S>N,langloc,MFG,0,RH
9,754_FED_20190405b_3T2_PL2017,N,46,1.89292,E1,lang,S>N,langloc,MFG,0,RH
9,755_FED_20190411a_3T2_PL2017,S,46,2.422752,E1,lang,S>N,langloc,MFG,0,RH
9,755_FED_20190411a_3T2_PL2017,N,46,1.893367,E1,lang,S>N,langloc,MFG,0,RH
9,756_FED_20190411b_3T2_PL2017,S,46,3.245441,E1,lang,S>N,langloc,MFG,0,RH
9,756_FED_20190411b_3T2_PL2017,N,46,2.251164,E1,lang,S>N,langloc,MFG,0,RH
9,757_FED_20190411c_3T2_PL2017,S,46,4.611844,E1,lang,S>N,langloc,MFG,0,RH
9,757_FED_20190411c_3T2_PL2017,N,46,3.649461,E1,lang,S>N,langloc,MFG,0,RH
9,758_FED_20190411d_3T2_PL2017,S,46,0.621143,E1,lang,S>N,langloc,MFG,0,RH
9,758_FED_20190411d_3T2_PL2017,N,46,-0.129238,E1,lang,S>N,langloc,MFG,0,RH
9,768_FED_20190517a_3T2_PL2017,S,46,2.335671,E1,lang,S>N,langloc,MFG,0,RH
9,768_FED_20190517a_3T2_PL2017,N,46,1.915801,E1,lang,S>N,langloc,MFG,0,RH
10,742_FED_20190320b_3T2_PL2017,S,162,0.371454,E1,lang,S>N,langloc,AntTemp,0,RH
10,742_FED_20190320b_3T2_PL2017,N,162,-0.023854,E1,lang,S>N,langloc,AntTemp,0,RH
10,746_FED_20190328a_3T2_PL2017,S,162,-0.465019,E1,lang,S>N,langloc,AntTemp,0,RH
10,746_FED_20190328a_3T2_PL2017,N,162,-1.194856,E1,lang,S>N,langloc,AntTemp,0,RH
10,747_FED_20190328b_3T2_PL2017,S,162,0.486105,E1,lang,S>N,langloc,AntTemp,0,RH
10,747_FED_20190328b_3T2_PL2017,N,162,0.055331,E1,lang,S>N,langloc,AntTemp,0,RH
10,748_FED_20190328c_3T2_PL2017,S,162,0.781104,E1,lang,S>N,langloc,AntTemp,0,RH
10,748_FED_20190328c_3T2_PL2017,N,162,0.364666,E1,lang,S>N,langloc,AntTemp,0,RH
10,749_FED_20190404a_3T2_PL2017,S,162,0.571652,E1,lang,S>N,langloc,AntTemp,0,RH
10,749_FED_20190404a_3T2_PL2017,N,162,0.13543,E1,lang,S>N,langloc,AntTemp,0,RH
10,750_FED_20190404b_3T2_PL2017,S,162,2.48028,E1,lang,S>N,langloc,AntTemp,0,RH
10,750_FED_20190404b_3T2_PL2017,N,162,-0.047873,E1,lang,S>N,langloc,AntTemp,0,RH
10,751_FED_20190404c_3T2_PL2017,S,162,1.590157,E1,lang,S>N,langloc,AntTemp,0,RH
10,751_FED_20190404c_3T2_PL2017,N,162,0.718049,E1,lang,S>N,langloc,AntTemp,0,RH
10,752_FED_20190404d_3T2_PL2017,S,162,0.88937600000000006,E1,lang,S>N,langloc,AntTemp,0,RH
10,752_FED_20190404d_3T2_PL2017,N,162,-0.77185,E1,lang,S>N,langloc,AntTemp,0,RH
10,753_FED_20190405a_3T2_PL2017,S,162,0.041301,E1,lang,S>N,langloc,AntTemp,0,RH
10,753_FED_20190405a_3T2_PL2017,N,162,0.025019,E1,lang,S>N,langloc,AntTemp,0,RH
10,754_FED_20190405b_3T2_PL2017,S,162,0.231894,E1,lang,S>N,langloc,AntTemp,0,RH
10,754_FED_20190405b_3T2_PL2017,N,162,0.017699,E1,lang,S>N,langloc,AntTemp,0,RH
10,755_FED_20190411a_3T2_PL2017,S,162,3.59943,E1,lang,S>N,langloc,AntTemp,0,RH
10,755_FED_20190411a_3T2_PL2017,N,162,2.337067,E1,lang,S>N,langloc,AntTemp,0,RH
10,756_FED_20190411b_3T2_PL2017,S,162,2.011933,E1,lang,S>N,langloc,AntTemp,0,RH
10,756_FED_20190411b_3T2_PL2017,N,162,-0.040877,E1,lang,S>N,langloc,AntTemp,0,RH
10,757_FED_20190411c_3T2_PL2017,S,162,1.941661,E1,lang,S>N,langloc,AntTemp,0,RH
10,757_FED_20190411c_3T2_PL2017,N,162,1.040788,E1,lang,S>N,langloc,AntTemp,0,RH
10,758_FED_20190411d_3T2_PL2017,S,162,0.203826,E1,lang,S>N,langloc,AntTemp,0,RH
10,758_FED_20190411d_3T2_PL2017,N,162,-0.403522,E1,lang,S>N,langloc,AntTemp,0,RH
10,768_FED_20190517a_3T2_PL2017,S,162,1.172795,E1,lang,S>N,langloc,AntTemp,0,RH
10,768_FED_20190517a_3T2_PL2017,N,162,0.395824,E1,lang,S>N,langloc,AntTemp,0,RH
11,742_FED_20190320b_3T2_PL2017,S,294,0.352552,E1,lang,S>N,langloc,PostTemp,0,RH
11,742_FED_20190320b_3T2_PL2017,N,294,0.150999,E1,lang,S>N,langloc,PostTemp,0,RH
11,746_FED_20190328a_3T2_PL2017,S,294,0.236273,E1,lang,S>N,langloc,PostTemp,0,RH
11,746_FED_20190328a_3T2_PL2017,N,294,0.014664,E1,lang,S>N,langloc,PostTemp,0,RH
11,747_FED_20190328b_3T2_PL2017,S,294,0.806954,E1,lang,S>N,langloc,PostTemp,0,RH
11,747_FED_20190328b_3T2_PL2017,N,294,0.259606,E1,lang,S>N,langloc,PostTemp,0,RH
11,748_FED_20190328c_3T2_PL2017,S,294,0.986547,E1,lang,S>N,langloc,PostTemp,0,RH
11,748_FED_20190328c_3T2_PL2017,N,294,0.539028,E1,lang,S>N,langloc,PostTemp,0,RH
11,749_FED_20190404a_3T2_PL2017,S,294,0.002392,E1,lang,S>N,langloc,PostTemp,0,RH
11,749_FED_20190404a_3T2_PL2017,N,294,-0.005014,E1,lang,S>N,langloc,PostTemp,0,RH
11,750_FED_20190404b_3T2_PL2017,S,294,1.825392,E1,lang,S>N,langloc,PostTemp,0,RH
11,750_FED_20190404b_3T2_PL2017,N,294,0.720858,E1,lang,S>N,langloc,PostTemp,0,RH
11,751_FED_20190404c_3T2_PL2017,S,294,0.635202,E1,lang,S>N,langloc,PostTemp,0,RH
11,751_FED_20190404c_3T2_PL2017,N,294,0.24501,E1,lang,S>N,langloc,PostTemp,0,RH
11,752_FED_20190404d_3T2_PL2017,S,294,0.62063,E1,lang,S>N,langloc,PostTemp,0,RH
11,752_FED_20190404d_3T2_PL2017,N,294,-0.129891,E1,lang,S>N,langloc,PostTemp,0,RH
11,753_FED_20190405a_3T2_PL2017,S,294,0.3518,E1,lang,S>N,langloc,PostTemp,0,RH
11,753_FED_20190405a_3T2_PL2017,N,294,0.463968,E1,lang,S>N,langloc,PostTemp,0,RH
11,754_FED_20190405b_3T2_PL2017,S,294,0.643079,E1,lang,S>N,langloc,PostTemp,0,RH
11,754_FED_20190405b_3T2_PL2017,N,294,0.394862,E1,lang,S>N,langloc,PostTemp,0,RH
11,755_FED_20190411a_3T2_PL2017,S,294,2.600004,E1,lang,S>N,langloc,PostTemp,0,RH
11,755_FED_20190411a_3T2_PL2017,N,294,2.24228,E1,lang,S>N,langloc,PostTemp,0,RH
11,756_FED_20190411b_3T2_PL2017,S,294,2.663257,E1,lang,S>N,langloc,PostTemp,0,RH
11,756_FED_20190411b_3T2_PL2017,N,294,0.937537,E1,lang,S>N,langloc,PostTemp,0,RH
11,757_FED_20190411c_3T2_PL2017,S,294,1.016871,E1,lang,S>N,langloc,PostTemp,0,RH
11,757_FED_20190411c_3T2_PL2017,N,294,0.197153,E1,lang,S>N,langloc,PostTemp,0,RH
11,758_FED_20190411d_3T2_PL2017,S,294,1.040021,E1,lang,S>N,langloc,PostTemp,0,RH
11,758_FED_20190411d_3T2_PL2017,N,294,0.060557,E1,lang,S>N,langloc,PostTemp,0,RH
11,768_FED_20190517a_3T2_PL2017,S,294,0.921749,E1,lang,S>N,langloc,PostTemp,0,RH
11,768_FED_20190517a_3T2_PL2017,N,294,0.774321,E1,lang,S>N,langloc,PostTemp,0,RH
12,742_FED_20190320b_3T2_PL2017,S,64,0.15068,E1,lang,S>N,langloc,AngG,0,RH
12,742_FED_20190320b_3T2_PL2017,N,64,0.224516,E1,lang,S>N,langloc,AngG,0,RH
12,746_FED_20190328a_3T2_PL2017,S,64,-0.50503,E1,lang,S>N,langloc,AngG,0,RH
12,746_FED_20190328a_3T2_PL2017,N,64,-0.625771,E1,lang,S>N,langloc,AngG,0,RH
12,747_FED_20190328b_3T2_PL2017,S,64,-0.712433,E1,lang,S>N,langloc,AngG,0,RH
12,747_FED_20190328b_3T2_PL2017,N,64,-0.601519,E1,lang,S>N,langloc,AngG,0,RH
12,748_FED_20190328c_3T2_PL2017,S,64,-0.222068,E1,lang,S>N,langloc,AngG,0,RH
12,748_FED_20190328c_3T2_PL2017,N,64,-0.115849,E1,lang,S>N,langloc,AngG,0,RH
12,749_FED_20190404a_3T2_PL2017,S,64,-0.098817,E1,lang,S>N,langloc,AngG,0,RH
12,749_FED_20190404a_3T2_PL2017,N,64,0.060231,E1,lang,S>N,langloc,AngG,0,RH
12,750_FED_20190404b_3T2_PL2017,S,64,-0.305446,E1,lang,S>N,langloc,AngG,0,RH
12,750_FED_20190404b_3T2_PL2017,N,64,-0.372218,E1,lang,S>N,langloc,AngG,0,RH
12,751_FED_20190404c_3T2_PL2017,S,64,-0.090763,E1,lang,S>N,langloc,AngG,0,RH
12,751_FED_20190404c_3T2_PL2017,N,64,-0.580439,E1,lang,S>N,langloc,AngG,0,RH
12,752_FED_20190404d_3T2_PL2017,S,64,0.085558,E1,lang,S>N,langloc,AngG,0,RH
12,752_FED_20190404d_3T2_PL2017,N,64,-0.026739,E1,lang,S>N,langloc,AngG,0,RH
12,753_FED_20190405a_3T2_PL2017,S,64,0.052997,E1,lang,S>N,langloc,AngG,0,RH
12,753_FED_20190405a_3T2_PL2017,N,64,0.034133,E1,lang,S>N,langloc,AngG,0,RH
12,754_FED_20190405b_3T2_PL2017,S,64,-0.024169,E1,lang,S>N,langloc,AngG,0,RH
12,754_FED_20190405b_3T2_PL2017,N,64,-0.003969,E1,lang,S>N,langloc,AngG,0,RH
12,755_FED_20190411a_3T2_PL2017,S,64,0.463484,E1,lang,S>N,langloc,AngG,0,RH
12,755_FED_20190411a_3T2_PL2017,N,64,0.373017,E1,lang,S>N,langloc,AngG,0,RH
12,756_FED_20190411b_3T2_PL2017,S,64,1.030676,E1,lang,S>N,langloc,AngG,0,RH
12,756_FED_20190411b_3T2_PL2017,N,64,0.188313,E1,lang,S>N,langloc,AngG,0,RH
12,757_FED_20190411c_3T2_PL2017,S,64,0.6029,E1,lang,S>N,langloc,AngG,0,RH
12,757_FED_20190411c_3T2_PL2017,N,64,-0.102195,E1,lang,S>N,langloc,AngG,0,RH
12,758_FED_20190411d_3T2_PL2017,S,64,-0.411644,E1,lang,S>N,langloc,AngG,0,RH
12,758_FED_20190411d_3T2_PL2017,N,64,-0.363049,E1,lang,S>N,langloc,AngG,0,RH
12,768_FED_20190517a_3T2_PL2017,S,64,1.024332,E1,lang,S>N,langloc,AngG,0,RH
12,768_FED_20190517a_3T2_PL2017,N,64,0.988891,E1,lang,S>N,langloc,AngG,0,RH
1,742_FED_20190320b_3T2_PL2017,SProd,37,3.840274,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,742_FED_20190320b_3T2_PL2017,WProd,37,3.652202,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,742_FED_20190320b_3T2_PL2017,SComp,37,2.787735,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,742_FED_20190320b_3T2_PL2017,WComp,37,3.821004,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,742_FED_20190320b_3T2_PL2017,NProd,37,4.746335,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,742_FED_20190320b_3T2_PL2017,VisEvSem,37,1.316571,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,746_FED_20190328a_3T2_PL2017,SProd,37,2.756378,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,746_FED_20190328a_3T2_PL2017,WProd,37,1.725518,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,746_FED_20190328a_3T2_PL2017,SComp,37,0.600939,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,746_FED_20190328a_3T2_PL2017,WComp,37,-0.703378,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,746_FED_20190328a_3T2_PL2017,NProd,37,0.395872,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,746_FED_20190328a_3T2_PL2017,VisEvSem,37,-1.459922,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,747_FED_20190328b_3T2_PL2017,SProd,37,1.522754,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,747_FED_20190328b_3T2_PL2017,WProd,37,1.38901,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,747_FED_20190328b_3T2_PL2017,SComp,37,0.266288,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,747_FED_20190328b_3T2_PL2017,WComp,37,0.343239,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,747_FED_20190328b_3T2_PL2017,NProd,37,1.33507,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,747_FED_20190328b_3T2_PL2017,VisEvSem,37,-0.725734,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,748_FED_20190328c_3T2_PL2017,SProd,37,1.918966,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,748_FED_20190328c_3T2_PL2017,WProd,37,0.923424,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,748_FED_20190328c_3T2_PL2017,SComp,37,-0.303735,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,748_FED_20190328c_3T2_PL2017,WComp,37,0.123252,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,748_FED_20190328c_3T2_PL2017,NProd,37,1.138192,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,748_FED_20190328c_3T2_PL2017,VisEvSem,37,-1.109758,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,749_FED_20190404a_3T2_PL2017,SProd,37,1.594899,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,749_FED_20190404a_3T2_PL2017,WProd,37,0.728245,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,749_FED_20190404a_3T2_PL2017,SComp,37,0.286979,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,749_FED_20190404a_3T2_PL2017,WComp,37,1.028733,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,749_FED_20190404a_3T2_PL2017,NProd,37,0.343977,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,749_FED_20190404a_3T2_PL2017,VisEvSem,37,-0.138016,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,750_FED_20190404b_3T2_PL2017,SProd,37,3.465488,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,750_FED_20190404b_3T2_PL2017,WProd,37,2.15899,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,750_FED_20190404b_3T2_PL2017,SComp,37,1.764775,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,750_FED_20190404b_3T2_PL2017,WComp,37,1.128861,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,750_FED_20190404b_3T2_PL2017,NProd,37,1.46692,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,750_FED_20190404b_3T2_PL2017,VisEvSem,37,-0.820393,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,751_FED_20190404c_3T2_PL2017,SProd,37,3.695282,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,751_FED_20190404c_3T2_PL2017,WProd,37,1.069717,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,751_FED_20190404c_3T2_PL2017,SComp,37,-0.0709,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,751_FED_20190404c_3T2_PL2017,WComp,37,-0.161553,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,751_FED_20190404c_3T2_PL2017,NProd,37,0.784534,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,751_FED_20190404c_3T2_PL2017,VisEvSem,37,-0.186742,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,752_FED_20190404d_3T2_PL2017,SProd,37,2.616321,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,752_FED_20190404d_3T2_PL2017,WProd,37,2.323327,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,752_FED_20190404d_3T2_PL2017,SComp,37,1.555855,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,752_FED_20190404d_3T2_PL2017,WComp,37,0.425471,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,752_FED_20190404d_3T2_PL2017,NProd,37,0.014073,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,752_FED_20190404d_3T2_PL2017,VisEvSem,37,-0.612398,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,753_FED_20190405a_3T2_PL2017,SProd,37,3.446414,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,753_FED_20190405a_3T2_PL2017,WProd,37,1.03036,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,753_FED_20190405a_3T2_PL2017,SComp,37,2.143194,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,753_FED_20190405a_3T2_PL2017,WComp,37,3.071225,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,753_FED_20190405a_3T2_PL2017,NProd,37,2.091569,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,753_FED_20190405a_3T2_PL2017,VisEvSem,37,-1.352151,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,754_FED_20190405b_3T2_PL2017,SProd,37,3.942514,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,754_FED_20190405b_3T2_PL2017,WProd,37,2.89932,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,754_FED_20190405b_3T2_PL2017,SComp,37,1.540608,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,754_FED_20190405b_3T2_PL2017,WComp,37,2.517433,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,754_FED_20190405b_3T2_PL2017,NProd,37,4.887724,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,754_FED_20190405b_3T2_PL2017,VisEvSem,37,-0.17605,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,755_FED_20190411a_3T2_PL2017,SProd,37,4.915733,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,755_FED_20190411a_3T2_PL2017,WProd,37,4.240794,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,755_FED_20190411a_3T2_PL2017,SComp,37,4.091114,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,755_FED_20190411a_3T2_PL2017,WComp,37,3.508678,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,755_FED_20190411a_3T2_PL2017,NProd,37,3.875294,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,755_FED_20190411a_3T2_PL2017,VisEvSem,37,0.698253,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,756_FED_20190411b_3T2_PL2017,SProd,37,0.993084,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,756_FED_20190411b_3T2_PL2017,WProd,37,0.39471,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,756_FED_20190411b_3T2_PL2017,SComp,37,-0.690823,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,756_FED_20190411b_3T2_PL2017,WComp,37,-0.215784,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,756_FED_20190411b_3T2_PL2017,NProd,37,0.535697,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,756_FED_20190411b_3T2_PL2017,VisEvSem,37,-0.327444,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,757_FED_20190411c_3T2_PL2017,SProd,37,1.028446,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,757_FED_20190411c_3T2_PL2017,WProd,37,1.111574,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,757_FED_20190411c_3T2_PL2017,SComp,37,0.476419,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,757_FED_20190411c_3T2_PL2017,WComp,37,0.626537,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,757_FED_20190411c_3T2_PL2017,NProd,37,-0.283469,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,757_FED_20190411c_3T2_PL2017,VisEvSem,37,-1.317915,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,758_FED_20190411d_3T2_PL2017,SProd,37,5.76403,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,758_FED_20190411d_3T2_PL2017,WProd,37,5.025224,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,758_FED_20190411d_3T2_PL2017,SComp,37,0.816867,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,758_FED_20190411d_3T2_PL2017,WComp,37,0.235274,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,758_FED_20190411d_3T2_PL2017,NProd,37,5.655295,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,758_FED_20190411d_3T2_PL2017,VisEvSem,37,-0.185439,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,768_FED_20190517a_3T2_PL2017,SProd,37,3.809007,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,768_FED_20190517a_3T2_PL2017,WProd,37,2.857525,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,768_FED_20190517a_3T2_PL2017,SComp,37,1.52268,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,768_FED_20190517a_3T2_PL2017,WComp,37,1.902927,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,768_FED_20190517a_3T2_PL2017,NProd,37,3.093061,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
1,768_FED_20190517a_3T2_PL2017,VisEvSem,37,0.48625,E1,lang,S>N,ProdLoc_spoken,IFGorb,0,LH
2,742_FED_20190320b_3T2_PL2017,SProd,74,7.019594,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,742_FED_20190320b_3T2_PL2017,WProd,74,6.450204,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,742_FED_20190320b_3T2_PL2017,SComp,74,4.898572,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,742_FED_20190320b_3T2_PL2017,WComp,74,5.303853,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,742_FED_20190320b_3T2_PL2017,NProd,74,8.414196,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,742_FED_20190320b_3T2_PL2017,VisEvSem,74,2.367779,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,746_FED_20190328a_3T2_PL2017,SProd,74,5.396026,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,746_FED_20190328a_3T2_PL2017,WProd,74,2.723499,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,746_FED_20190328a_3T2_PL2017,SComp,74,2.872407,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,746_FED_20190328a_3T2_PL2017,WComp,74,1.1852,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,746_FED_20190328a_3T2_PL2017,NProd,74,1.127493,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,746_FED_20190328a_3T2_PL2017,VisEvSem,74,-0.104,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,747_FED_20190328b_3T2_PL2017,SProd,74,1.490518,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,747_FED_20190328b_3T2_PL2017,WProd,74,1.073942,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,747_FED_20190328b_3T2_PL2017,SComp,74,0.318453,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,747_FED_20190328b_3T2_PL2017,WComp,74,0.383658,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,747_FED_20190328b_3T2_PL2017,NProd,74,0.64482,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,747_FED_20190328b_3T2_PL2017,VisEvSem,74,-0.339688,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,748_FED_20190328c_3T2_PL2017,SProd,74,3.331531,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,748_FED_20190328c_3T2_PL2017,WProd,74,3.064802,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,748_FED_20190328c_3T2_PL2017,SComp,74,0.841867,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,748_FED_20190328c_3T2_PL2017,WComp,74,1.375593,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,748_FED_20190328c_3T2_PL2017,NProd,74,1.836947,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,748_FED_20190328c_3T2_PL2017,VisEvSem,74,0.607218,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,749_FED_20190404a_3T2_PL2017,SProd,74,1.77276,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,749_FED_20190404a_3T2_PL2017,WProd,74,0.926595,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,749_FED_20190404a_3T2_PL2017,SComp,74,0.516083,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,749_FED_20190404a_3T2_PL2017,WComp,74,0.929936,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,749_FED_20190404a_3T2_PL2017,NProd,74,0.027891,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,749_FED_20190404a_3T2_PL2017,VisEvSem,74,0.187885,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,750_FED_20190404b_3T2_PL2017,SProd,74,4.880275,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,750_FED_20190404b_3T2_PL2017,WProd,74,4.863183,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,750_FED_20190404b_3T2_PL2017,SComp,74,2.574748,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,750_FED_20190404b_3T2_PL2017,WComp,74,1.453965,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,750_FED_20190404b_3T2_PL2017,NProd,74,1.48081,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
2,750_FED_20190404b_3T2_PL2017,VisEvSem,74,-0.105729,E1,lang,S>N,ProdLoc_spoken,IFG,0,LH
